Year,Gender.Code,Ethnicity,rural_urban_class,attr,Education,source,measure1,measure2,scenario,method,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
2006,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3.12205081909367,2.97338173247015,3.22116354350934,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,6.96870611178208,6.752075191699,7.18533703186515,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,2.03286250896979,1.93605953235218,2.09739782671486,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,15.2163617426012,14.6959260474726,15.7367974377297,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,4.48229096401008,4.26884853715245,4.62458591524849,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,11.8339839962331,8.98924395899833,14.5852525576922,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,16.5806471623419,16.0049795133644,17.1563148113196,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,4.89202784254683,4.65907413575889,5.04733031373879,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,1.66118970147782,1.59925477762613,1.72619641824863,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,11.561079604657,11.1816631388357,11.9404960704783,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3.39088114573356,3.22941061498435,3.49852816623304,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,6.36912778256261,6.12354324297922,6.61471232214603,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,1.90159889038682,1.81104656227317,1.96196710912926,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,13.8725351509492,13.322580771177,14.4224895307214,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,4.15565373986172,3.95776546653497,4.28757925541288,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,11.6587006997569,8.85793169852111,14.3663501823573,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,16.1609434902651,15.5155071996438,16.8063797808863,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,4.84553519647902,4.61479542521813,4.99936171065296,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,1.02692251644266,0.725296937253568,1.52231632877178,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,10.4572199394451,10.0480913882885,10.8663484906017,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3.12758237248058,2.97864987855294,3.22687070176568,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,7.1454798146088,6.97021931704192,7.32074031217568,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,1.89458356469067,1.8043652997054,1.95472907468085,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,15.7221811062097,15.3167583206287,16.1276038917908,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,4.20851372470156,4.00810830923959,4.34211733500955,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,11.7905962038008,8.95959807313887,14.5265358302112,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,18.6046061522589,18.134452956861,19.074759347657,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,4.96075433728191,4.72452794026849,5.11823860195753,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,0.81512962931592,0.415297118097142,1.51118441137896,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,11.7408109875245,11.4466928312406,12.0349291438084,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3.12538550722253,2.97655762592622,3.2246040947534,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,7.29795483833364,7.02338059436646,7.57252908230081,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,2.12746852831409,2.02616050315628,2.19500721175264,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,15.6786284475982,15.0729428608833,16.2843140343132,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,4.60238601776397,4.3832247788228,4.74849351039138,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,12.500495987983,9.49849201335132,15.4019730413137,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,17.9023841353794,17.2065266424631,18.5982416282957,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,5.26374796699894,5.01309330190377,5.43085107706238,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,1.41271233966045,1.22109801735004,1.64633764927842,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,11.9663745937932,11.5101565427057,12.4225926448808,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3.50047196386448,3.33378282272806,3.61159805795541,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,6.54839569467866,6.27327361466264,6.82351777469468,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,1.96685175278833,1.87319214551269,2.02929149097208,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,14.2001791785269,13.5996269447457,14.8007314123081,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,4.27306849900875,4.069589046675,4.40872146723124,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,11.5183255149819,8.74748684518615,14.1994092093804,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,15.454622020506,14.8004644654629,16.1087795755491,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,4.65166380019597,4.43015600018664,4.79933566686885,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,1.61111298595398,1.55072193640335,1.67450730273172,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,10.8227247679258,10.3662640781926,11.2791854576591,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3.25421419843317,3.0992516175554,3.35752258568502,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,7.10199968158204,6.88879541229276,7.31520395087134,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,1.96160989822523,1.86819990307165,2.02388322832762,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,15.5051348391721,15.0240454410334,15.9862242373108,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,4.31405500333363,4.1086238126987,4.45100913042359,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,11.9281326634179,9.06326797417067,14.6973140713468,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,18.0049879947292,17.454424519355,18.5555514701033,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,4.99330673694505,4.75553022566196,5.15182441113378,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,1.06989289289202,0.767246876014899,1.56653900006617,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,11.6717719817494,11.3158103337778,12.027733629721,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3.23502425978602,3.0809754855105,3.33772344263637,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,8.83384470870578,8.75462663996879,8.88546766182059,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,1.9066871466457,1.81589252061496,1.96721689733287,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,20.060900104383,19.7843018423863,20.2836386192502,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,4.57531544333016,4.35744327936208,4.72056355264225,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,12.2780875713819,9.33533944603676,15.1186000030867,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,23.8522540818101,23.5171705852892,24.1238643211246,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,5.45577407877137,5.19597531311559,5.62897325587521,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,0.9664373800441,0.531856925420551,1.63911782081422,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,14.7021532259802,14.5411272313689,14.8199104061629,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3.24735386927503,3.09271797073812,3.35044446829962,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,8.83440235618598,8.66750243328809,8.98169000358348,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,2.12930095980481,2.02790567600458,2.19689781567163,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,19.8836053823478,19.3877646928014,20.3462509821327,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,5.09744422514297,4.85470878585042,5.25926785133797,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,13.0296183702929,9.91054700134028,16.0378233558283,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,23.0716131229971,22.4513148817232,23.6574882101897,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,6.02882223890791,5.7417354656266,6.22021342109543,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,1.73286565555652,1.56369414119536,1.89696984989203,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,14.8187489999078,14.4943683241945,15.1142778540576,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3.68440398659948,3.50895617771377,3.80136919252327,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,7.58641271408266,7.3125196868368,7.85535479353535,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,2.15984763258652,2.0569977453205,2.22841422409721,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,16.8173119209569,16.1702288235381,17.457055910221,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,4.88919798151557,4.65637903001483,5.0444106158494,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,12.452278618859,9.46289988819951,15.3408327699209,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,18.366560267851,17.6531715135449,19.0725435136129,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,5.35659119880934,5.10151542743748,5.52664171305726,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,1.84218654939966,1.77413364279335,1.91323626207791,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,12.6783334649698,12.2051718376192,13.1446267111051,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3.64868207100516,3.4749353057192,3.76451324786247,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,8.63379648407782,8.50193927810731,8.74364061232733,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,2.00164125012408,1.90632500011817,2.06518541679468,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,19.4971105912011,19.1075531174601,19.8453169087326,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,4.75310897045667,4.52677044805396,4.90400131872512,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,12.4894480639565,9.49618610901912,15.3785945061017,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,22.7814146624043,22.3160167868062,23.1994263848335,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,5.57970663445111,5.31400631852489,5.75684017840194,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,1.29401755591316,0.983027933416947,1.74603488289819,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,14.4058309592546,14.1548485521752,14.622904374232,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,Hispanic or Latino White,All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3.4184174625497,3.25563567861877,3.52693865183699,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,1.09281159552091,1.03647907397823,1.11612902721815,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,1.78096142430703,1.69615373743527,1.83749988222153,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,1.87768739578963,1.77888716326534,1.91243040370082,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,3.38200506142044,3.22095720135281,3.48937030146554,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,10.4046137756406,7.89311393920435,12.8403479610736,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,1.92235428795688,1.81967648328359,1.95387779823664,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,3.70722499724027,3.53069047356216,3.82491467969234,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,0.417818786375626,0.110541090364007,0.955558130966053,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,1.622550044724,1.53824946349539,1.6554195646713,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,2.750208642415,2.61924632610951,2.8375168532853,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,1.28959295865901,1.22582441925717,1.32428220740028,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,1.66770998355705,1.58829522243529,1.72065315763823,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,2.1530412797172,2.04547497504819,2.20803881502304,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,2.96085244593562,2.81985947231964,3.05484776167959,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,9.718219730077,7.36604167005165,12.003532826222,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,2.21997274209421,2.10851192186147,2.27522135303638,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,3.14113853183312,2.99156050650773,3.24085721538338,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,0.461480659088804,0.22007835117777,0.80192881723928,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,1.88226749664797,1.78877782233024,1.93180199924192,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,2.50054493262321,2.38147136440305,2.57992731143665,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,1.12105960138154,1.06568223641162,1.15136757159164,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,1.44055613470232,1.37195822352602,1.48628807548652,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,1.77882396999711,1.68980181095523,1.82386028078044,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,2.47056074015251,2.35291499062144,2.54899123983989,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,8.88108277038583,6.72554264074125,10.9792287374858,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,1.79960692736312,1.70921475779939,1.84429543161128,65,150,proportion of disparity to Black or African American attributable,nation
2006,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,2.55229913019997,2.43076107638093,2.63332449941267,65,150,proportion of disparity to Black or African American attributable,nation
