Year,Gender.Code,Ethnicity,svi_bin,attr,Education,source,measure1,measure2,scenario,method,rural_urban_class,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,Large metro,United States,777.30558754958,607.269990273109,947.34118482605,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,Small-medium metro,United States,120.686454288615,94.2862924129803,147.086616164249,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,Non metro,United States,14.2548425541584,11.1365957454362,17.3730893628805,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,All,United States,598.662017882481,570.154302745221,617.667161307322,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,Large metro,United States,510.106791829411,485.815992218488,526.300658236694,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,Small-medium metro,United States,79.2004856269035,75.4290339303844,81.7147867579163,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,Non metro,United States,9.35474042616644,8.909276596349,9.65171631271141,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,All,United States,616.072224193781,481.30642515139,750.838023236169,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,Large metro,United States,519.352841974172,405.744407792322,632.961276156022,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,Small-medium metro,United States,87.6528851745989,68.4788165426553,106.826953806542,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,Non metro,United States,9.06649704500918,7.08320081641342,11.0497932736049,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,All,United States,404.297397127168,385.045140121113,417.132235131205,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,Large metro,United States,340.82530254555,324.595526233858,351.645153420012,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,Small-medium metro,United States,57.5222058958305,54.7830532341243,59.3483076703013,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,Non metro,United States,5.94988868578727,5.66656065313074,6.13877404089163,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,1138.82832907453,889.709632089476,1387.94702605958,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,di_gee,Large metro,United States,988.675412950129,772.402666367288,1204.94815953297,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,di_gee,Small-medium metro,United States,135.125933153869,105.56713527646,164.684731031278,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,di_gee,Non metro,United States,15.0269829705317,11.7398304457279,18.3141354953355,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,747.356090955159,711.767705671581,771.081681144212,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Large metro,United States,648.818239748521,617.922133093831,669.415644184982,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Small-medium metro,United States,88.6763936322265,84.4537082211682,91.4915172395987,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Non metro,United States,9.8614575744114,9.39186435658229,10.1745197196308,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,All,United States,29.5495271886539,23.0855681161358,36.0134862611719,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,Large metro,United States,12.7504385755664,9.96128013716123,15.5395970139715,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,Small-medium metro,United States,6.69411227075656,5.22977521152855,8.15844932998455,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,Non metro,United States,4.33564278155982,3.3872209230936,5.28406464002603,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,All,United States,19.3918772175541,18.4684544929087,20.0074923673177,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,Large metro,United States,8.36747531521543,7.96902410972899,8.6331094522064,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,Small-medium metro,United States,4.39301117768399,4.18382016922285,4.53247184999141,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,Non metro,United States,2.84526557539863,2.70977673847489,2.93559146668112,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,All,United States,25.5795687086211,19.9840380536102,31.1750993636319,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,Large metro,United States,10.9243543062621,8.53465180176726,13.3140568107569,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,Small-medium metro,United States,6.10347843676239,4.76834252872061,7.43861434480416,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,Non metro,United States,4.13196169994345,3.22809507808082,5.03582832180608,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,All,United States,16.7865919650326,15.9872304428882,17.3194996464622,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,Large metro,United States,7.1691075134845,6.82772144141382,7.3966982281983,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,Small-medium metro,United States,4.00540772412531,3.81467402297649,4.13256352489119,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,Non metro,United States,2.71159986558789,2.58247606246466,2.79768240100338,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,All,United States,17.278057239958,13.4984822187172,21.0576322611988,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,Large metro,United States,7.2990527104993,5.70238493007757,8.89572049092102,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,Small-medium metro,United States,4.4328710934185,3.4631805417332,5.40256164510379,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,Non metro,United States,2.62804856667463,2.05316294271455,3.2029341906347,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,All,United States,11.3387250637224,10.7987857749737,11.6986845895549,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,Large metro,United States,4.79000334126516,4.56190794406206,4.94206693940056,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,Small-medium metro,United States,2.90907165505589,2.77054443338656,3.00142313616877,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,Non metro,United States,1.72465687188022,1.64253035417164,1.77940788368594,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,31.8825532913504,24.9082447588675,38.8568618238332,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Large metro,United States,13.8949734543987,10.855448011249,16.9344988975484,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Small-medium metro,United States,6.83372648665044,5.33884881769565,8.32860415560522,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Non metro,United States,4.35577719389306,3.40295093272895,5.30860345505716,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,20.9229255974487,19.926595807094,21.5871454576851,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Large metro,United States,9.11857632944914,8.6843584089992,9.40805494308245,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Small-medium metro,United States,4.48463300686435,4.27107905415653,4.62700230866956,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Non metro,United States,2.85847878349231,2.72236074618316,2.94922414169842,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,All,United States,249.03473800635,194.55838906746,303.511086945239,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,Large metro,United States,214.303930749315,167.424945897902,261.182915600728,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,Small-medium metro,United States,31.3027483271522,24.4552721305876,38.1502245237167,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,Non metro,United States,3.42805892988252,2.67817103897072,4.17794682079432,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,All,United States,163.429046816667,155.646711253969,168.617270525132,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,Large metro,United States,140.636954554238,133.939956718322,145.101619778182,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,Small-medium metro,United States,20.5424285896936,19.5642177044701,21.1945691798426,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,Non metro,United States,2.2496636727354,2.14253683117658,2.32108156710795,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,All,United States,212.669055956492,166.147699966009,259.190411946974,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,Large metro,United States,180.763324261936,141.221347079637,220.305301444234,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,Small-medium metro,United States,28.6414917781781,22.3761654517016,34.9068181046546,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,Non metro,United States,3.26423991637806,2.55018743467036,3.97829239808576,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,All,United States,139.564067971448,132.918159972807,143.994673303875,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,Large metro,United States,118.625931546895,112.97707766371,122.391834135685,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,Small-medium metro,United States,18.7959789794294,17.9009323613613,19.3926767248081,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,Non metro,United States,2.1421574451231,2.04014994773629,2.21016244338097,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,All,United States,144.652950482287,113.010117564287,176.295783400287,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,Large metro,United States,121.538365682314,94.9518481893074,148.12488317532,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,Small-medium metro,United States,20.9960995477897,16.4032027717107,25.5889963238687,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,Non metro,United States,2.11848525218367,1.65506660326849,2.58190390109885,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,All,United States,94.9284987540007,90.4080940514294,97.9421018890484,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,Large metro,United States,79.7595524790182,75.961478551446,82.2916017640664,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,Small-medium metro,United States,13.778690328237,13.1225622173686,14.216109068816,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,Non metro,United States,1.39025594674553,1.32405328261479,1.43439105616603,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,di_gee,All,United States,271.345830131062,211.988929789892,330.702730472231,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,di_gee,Large metro,United States,236.154219821242,184.495484235345,287.812955407138,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,di_gee,Small-medium metro,United States,31.762665226091,24.8145822078836,38.7107482442984,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,di_gee,Non metro,United States,3.42894508372868,2.67886334666302,4.17902682079432,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,All,United States,178.070701023509,169.591143831914,183.723739151239,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Large metro,United States,154.97620675769,147.596387388276,159.896086337299,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Small-medium metro,United States,20.8442490546222,19.8516657663069,21.5059712468324,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,Non metro,United States,2.25024521119694,2.14309067733042,2.32168156710795,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,All,United States,21.943569123079,17.1434133774054,26.7437248687525,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,Large metro,United States,4.71473120185958,3.68338375145279,5.74607865226636,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,Small-medium metro,United States,2.50328218345798,1.95568920582654,3.05087516108941,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,Non metro,United States,1.63392462380642,1.27650361234877,1.99134563526407,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,All,United States,14.4004672370206,13.7147307019244,14.8576249270847,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,Large metro,United States,3.09404235122035,2.94670700116224,3.19226591792575,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,Small-medium metro,United States,1.6427789328943,1.56455136466124,1.69493064504967,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,Non metro,United States,1.07226303437296,1.02120288987901,1.10630313070226,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,All,United States,18.6720204209232,14.5875159538462,22.7565248880001,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,Large metro,United States,3.97683085919008,3.10689910874224,4.84676260963791,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,Small-medium metro,United States,2.29046137823562,1.78942295174657,2.79149980472465,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,Non metro,United States,1.55584314227781,1.21550245490454,1.89618382965108,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,All,United States,12.2535134012308,11.670012763077,12.6425138266667,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,Large metro,United States,2.60979525134349,2.4855192869938,2.69264589424328,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,Small-medium metro,United States,1.50311527946712,1.43153836139726,1.55083322484703,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,Non metro,United States,1.02102206211981,0.97240196392363,1.05343546091726,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,All,United States,12.6868443088229,9.91159711626784,15.4620915013778,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,Large metro,United States,2.67386941014966,2.08896047667942,3.25877834361989,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,Small-medium metro,United States,1.67905901969963,1.31176485914033,2.04635318025892,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,Non metro,United States,1.00973912336807,0.788858690131302,1.23061955660483,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,All,United States,8.32574157766499,7.92927769301429,8.5900508340988,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,Large metro,United States,1.75472680041071,1.67116838134354,1.81043241312216,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,Small-medium metro,United States,1.10188248167788,1.04941188731227,1.13686287792162,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,Non metro,United States,0.662641299710294,0.631086952105042,0.683677531447129,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,All,United States,24.0087590161285,18.7568429813504,29.2606750509066,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Large metro,United States,5.19544212161202,4.05893915750938,6.33194508571464,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Small-medium metro,United States,2.54006175843179,1.98442324877484,3.09570026808874,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,Non metro,United States,1.63434699361375,1.27683358876074,1.99186039846675,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,All,United States,15.7557481043343,15.0054743850803,16.255930583837,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Large metro,United States,3.40950889230788,3.24715132600751,3.51774726984146,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Small-medium metro,United States,1.66691552897086,1.58753859901987,1.71983348227152,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,Non metro,United States,1.07254021455902,1.02146687100859,1.10658911025931,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,All,United States,527.366594383668,412.00515186224,642.728036905094,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,Large metro,United States,474.469105073034,370.678988338307,578.25922180776,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,Small-medium metro,United States,49.0098653100895,38.2889572735073,59.7307733466715,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,Non metro,United States,3.88762400054416,3.03720625042512,4.73804175066319,25,150,value,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,All,United States,346.084327564281,329.604121489792,357.071131613941,25,150,value,nation
