Year,Gender.Code,Ethnicity,svi_bin,rural_urban_class,attr,Education,source,svi_bin1,svi_bin2,svi_bin3,svi_bin4,scenario,method,measure1,measure2,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,burnett,Deaths,absolute number,United States,0.110740097175568,0.0840980088930317,0.136522381308693,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.178701243778725,0.136613991673898,0.218852391181018,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee,Deaths,absolute number,United States,0.021629028604967,0.0204726824084163,0.0219808353026082,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,1.18900387946537,1.13879480957175,1.24373134194348,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee_white,Deaths,absolute number,United States,0.0418850823300469,0.0398905546000447,0.0432147674833817,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.161691000706286,0.153991429244081,0.166824048347756,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,GBD,Deaths,absolute number,United States,0.00494959116451994,0.00241001138750522,0.00920803070473576,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.029132546460537,0.022985398192727,0.040623870628273,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,burnett,Deaths,absolute number,United States,0.109266077718832,0.0829694209559557,0.134720014985217,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.229110396142154,0.175418621624259,0.280158544092962,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee,Deaths,absolute number,United States,0.0102542038849688,0.00953073544867881,0.00995673197417798,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,2.49124246336086,2.38676058570883,2.60781121151509,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee_white,Deaths,absolute number,United States,0.0479437736314302,0.045660736791838,0.049465798191158,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.223724582472412,0.213071030926108,0.230826950169949,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,GBD,Deaths,absolute number,United States,0.00746317864800256,0.00503177662222441,0.0110063582817852,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.059204654754851,0.0596979247845565,0.0659185384839741,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,burnett,Deaths,absolute number,United States,0.115058626983849,0.0874603948706303,0.141714398430335,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.286338145346147,0.219516745326315,0.349682798452714,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee,Deaths,absolute number,United States,0.0357652287518926,0.0340112213070677,0.0367657890080059,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,0.982803626169463,0.941324135897252,1.02809888238738,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee_white,Deaths,absolute number,United States,0.0439228340396706,0.0418312705139722,0.0453172097234698,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.130094262186018,0.123899297320017,0.134224238763351,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,GBD,Deaths,absolute number,United States,0.00451632249085896,0.00202691400070881,0.00868752063758244,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.0388524568172746,0.0374445332015323,0.0370885760591587,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,burnett,Deaths,absolute number,United States,0.111378823000368,0.0845975679623829,0.137286662627258,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.191656022171756,0.146625227715889,0.23454605226034,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee,Deaths,absolute number,United States,0.0280431283609746,0.026626811054641,0.0287189922555779,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,1.03676138899214,0.992978278167742,1.08447371822802,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee_white,Deaths,absolute number,United States,0.041013264437019,0.0390602518447801,0.0423152728318452,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.141454602488596,0.134718669036759,0.145945224789822,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,GBD,Deaths,absolute number,United States,0.00488075222842235,0.00250418105981915,0.00878634925236128,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.0294772179186365,0.0252905812813142,0.0364704230056744,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,burnett,Deaths,absolute number,United States,0.108713339448727,0.0825315227779623,0.134067561926101,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.208688677776156,0.15967057864286,0.255366065780534,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee,Deaths,absolute number,United States,0.0100106923848377,0.00930737477333104,0.00972815329932945,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,1.72500991191889,1.65249661015979,1.80528325650918,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee_white,Deaths,absolute number,United States,0.0463292045551869,0.044123051957321,0.0477999729537646,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.181671313403321,0.173020298479355,0.187438656685966,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,GBD,Deaths,absolute number,United States,0.00579774216754556,0.003212563606724,0.00993772315977745,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.046737390882905,0.0444094621638595,0.0538538807730471,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,burnett,Deaths,absolute number,United States,0.113509198712936,0.0862596102739595,0.139842617279058,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.246666085100708,0.1889536808416,0.30147542094976,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee,Deaths,absolute number,United States,0.0377166103734858,0.0359118377354023,0.0388908002859553,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,0.900310842472724,0.862237253807489,0.941603573942982,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee_white,Deaths,absolute number,United States,0.0391178829423737,0.0372551266117845,0.0403597204960998,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.131311122845625,0.125058212233929,0.13547972992009,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,GBD,Deaths,absolute number,United States,0.0081821666922542,0.00577417344736343,0.0114513776629851,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.0902726271403401,0.101383341324898,0.0747404949047962,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,burnett,Deaths,absolute number,United States,0.106250871977195,0.0806417111128431,0.13106367535179,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.201351874337322,0.153922392696048,0.246601908440877,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee,Deaths,absolute number,United States,0.0333870930052106,0.0317409688025931,0.034297954100853,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,1.03726268927672,0.993489263096656,1.08507982700131,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee_white,Deaths,absolute number,United States,0.042403919911283,0.0403846856297935,0.0437500760989427,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.136578098389725,0.130074379418787,0.140913911037019,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,GBD,Deaths,absolute number,United States,0.0062244278996014,0.00343968101397804,0.010391493706081,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.0747119833101912,0.081662877091348,0.0616807615394678,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,burnett,Deaths,absolute number,United States,0.109695255538566,0.0832979512403772,0.135244786388042,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.204627522661153,0.156463049450733,0.25055511030889,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee,Deaths,absolute number,United States,0.0215646347496271,0.0203910575674948,0.0218606269995334,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,1.11576042415867,1.06873234300468,1.16734996035471,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee_white,Deaths,absolute number,United States,0.0450736074284219,0.0429272451699256,0.0465045156007527,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.137615456312737,0.131062339345465,0.141984200957586,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,GBD,Deaths,absolute number,United States,0.0034109316798545,0.00107088964956581,0.0076580695237286,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.0342042397241696,0.0289585220752915,0.0414573233289303,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,burnett,Deaths,absolute number,United States,0.112744935122278,0.0856528007222237,0.138942470471395,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.200892783701516,0.153725140352676,0.245797005724058,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee,Deaths,absolute number,United States,0.0384857314725681,0.0366245563196874,0.0396319443702548,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,0.942620140624014,0.902785278821824,0.985927458755341,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee_white,Deaths,absolute number,United States,0.0430566407883132,0.0410063245602982,0.0444235182736565,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.133000866791563,0.126667492182441,0.137223116530978,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,GBD,Deaths,absolute number,United States,0.00686083105939153,0.00425745957813906,0.0106770768154201,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.0612383720150337,0.0672592217653879,0.0508701494580539,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,burnett,Deaths,absolute number,United States,0.1107019675776,0.0840682808525757,0.136476538669186,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.204176923812276,0.156125795929945,0.24999310959057,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee,Deaths,absolute number,United States,0.0366430733512135,0.0348476992583907,0.0376726553186639,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,0.97836581172702,0.937083852164455,1.02348364350941,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee_white,Deaths,absolute number,United States,0.044730887915404,0.0426008456337182,0.0461509161031947,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.127867083705446,0.121778174957568,0.131926356204032,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,GBD,Deaths,absolute number,United States,0.00555664717860055,0.00274793408745457,0.0101414387027257,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.0499522804376535,0.0515577133674667,0.044124184641991,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,burnett,Deaths,absolute number,United States,0.112491684953272,0.0854513826473054,0.138644706761425,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.196189525419263,0.150007288134385,0.240231598562606,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee,Deaths,absolute number,United States,0.0151132261346129,0.014222607452088,0.0151401667337397,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,1.21478108617493,1.16354189278813,1.27084971028314,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee_white,Deaths,absolute number,United States,0.0425088102804125,0.0404845812194406,0.0438582963210605,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.155838263408045,0.148417393721947,0.160785509865443,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,GBD,Deaths,absolute number,United States,0.00359416079821672,0.00144941466042562,0.00736626224632328,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.0369429516097921,0.0308747615527137,0.0466837622236416,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,burnett,Deaths,absolute number,United States,0.109702990944376,0.083312810020753,0.135240261038717,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.220160215257866,0.168564207325909,0.269217634852152,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,0.0273192245914582,0.025917949265881,0.0279206359451593,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,1.33470707940362,1.27843326409385,1.39637405489235,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,0.0434032140978375,0.0413363943788929,0.0447810939104673,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.167403979651777,0.15943236157312,0.172718391704215,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,GBD,Deaths,absolute number,United States,0.00492942339938167,0.00245962837923631,0.00899802573294936,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.0431137850114389,0.0401613558416128,0.0479203414543057,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,burnett,Deaths,absolute number,United States,0.110886496958716,0.0842183276306342,0.136688365983109,65,150,proportion of disparity to Black or African American attributable,nation
2000,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.231440852887416,0.177281787123943,0.282882454657618,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,NAAQS,di_gee,Deaths,absolute number,United States,0.00440762947749875,0.00429853563035212,0.00451672332464535,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,NAAQS,di_gee,Deaths,"age-adjusted rate per 100,000",United States,0.148268055933464,0.14105723628326,0.15547887558367,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,NAAQS,di_gee_white,Deaths,absolute number,United States,0.00421544161657693,0.00401470630150184,0.00434926515996032,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,NAAQS,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.0168389690525208,0.0160371133833532,0.0173735394986324,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,WHO,di_gee,Deaths,absolute number,United States,0.00440263907307875,0.00429362443184421,0.00451165371431326,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,WHO,di_gee,Deaths,"age-adjusted rate per 100,000",United States,0.147386893929204,0.140215543614233,0.154558244244178,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,WHO,di_gee_white,Deaths,absolute number,United States,0.00420910501049004,0.00400867143856193,0.00434272739177543,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,WHO,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.0166194431283584,0.015828041074627,0.0171470444975126,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,0.0157378132255592,0.0153546869756127,0.0161209394755057,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,0.632092942773749,0.601834153432018,0.66235173211548,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,0.0152775389073709,0.014550037054639,0.0157625401425255,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,0.0888049145717857,0.0845761091159862,0.0916241182089847,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,GBD,Deaths,absolute number,United States,0.00078940117118562,0.00041670343333868,0.00132302663244024,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,GBD,Deaths,"age-adjusted rate per 100,000",United States,0.0164148778764119,0.0164516933297074,0.0157198368859517,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,burnett,Deaths,absolute number,United States,0.0757787544893751,0.0572611862621079,0.0938838920607373,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,burnett,Deaths,"age-adjusted rate per 100,000",United States,0.196089947586452,0.149021582815218,0.241557748096766,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Moderate SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,NAAQS,di_gee,Deaths,absolute number,United States,0.00360024627896082,0.00353086628353556,0.00366962627438609,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Moderate SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,NAAQS,di_gee,Deaths,"age-adjusted rate per 100,000",United States,0.177497766221233,0.169087532715682,0.185907999726785,65,150,proportion of disparity to Black or African American attributable,nation
2015,All genders,"All, All Origins",Moderate SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,NAAQS,di_gee_white,Deaths,absolute number,United States,0.00413955082128568,0.00394242935360541,0.00427096513307252,65,150,proportion of disparity to Black or African American attributable,nation
