Year,Gender.Code,Ethnicity,rural_urban_class,attr,Education,source,measure1,measure2,scenario,method,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
2001,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,23.9284406258813,22.788991072268,24.6880736616236,65,150,value,nation
2001,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,23.9284406258813,22.788991072268,24.6880736616236,65,150,value,nation
2001,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,4.24455828735478,2.20784987139107,7.30934796508078,65,150,value,nation
2001,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,17.1857700547997,16.3674000521902,17.7313500565394,65,150,value,nation
2001,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,17.1857700547997,16.3674000521902,17.7313500565394,65,150,value,nation
2001,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,8.85415506914392,8.43252863727993,9.13523935705325,65,150,value,nation
2001,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,8.85415506914392,8.43252863727993,9.13523935705325,65,150,value,nation
2001,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,16.6951643280622,15.9001565029164,17.225169544826,65,150,value,nation
2001,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,16.6951643280622,15.9001565029164,17.225169544826,65,150,value,nation
2001,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,55.0198529252873,41.7080454718381,67.9501696471168,65,150,value,nation
2001,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,17.8781716243718,17.0268301184493,18.4457326283201,65,150,value,nation
2001,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,17.8781716243718,17.0268301184493,18.4457326283201,65,150,value,nation
2001,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,5.10320389348686,3.96517041700915,6.4688374242777,65,150,value,nation
2001,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,13.5497686387047,12.9045415606712,13.9799200240604,65,150,value,nation
2001,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,13.5497686387047,12.9045415606712,13.9799200240604,65,150,value,nation
2001,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,11.293123183327,10.7553554126924,11.6516350304167,65,150,value,nation
2001,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,11.293123183327,10.7553554126924,11.6516350304167,65,150,value,nation
2001,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,22.7293846084234,21.6470329604033,23.4509523737702,65,150,value,nation
2001,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,22.7293846084234,21.6470329604033,23.4509523737702,65,150,value,nation
2001,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,70.9089935488418,53.8476383045079,87.4211267813958,65,150,value,nation
2001,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,27.4686662150707,26.1606344905435,28.3406873647554,65,150,value,nation
2001,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,27.4686662150707,26.1606344905435,28.3406873647554,65,150,value,nation
2001,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,4.59194119328182,2.17454077356455,8.72336898259092,65,150,value,nation
2001,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,17.8261535913992,16.9772891346659,18.3920632292214,65,150,value,nation
2001,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,17.8261535913992,16.9772891346659,18.3920632292214,65,150,value,nation
2001,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,19875.8899225293,19331.3449931449,20420.4348519137,65,150,value,nation
2001,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,17153.1652756075,16336.3478815309,17697.7102049918,65,150,value,nation
2001,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,42112.2843776318,40958.5231618062,43266.0455934573,65,150,value,nation
2001,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,36343.4782985041,34612.8364747659,37497.2395143296,65,150,value,nation
2001,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,111823.400247358,85031.1226868499,137681.303415707,65,150,value,nation
2001,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,56137.6405293542,54599.6229806048,57675.6580781037,65,150,value,nation
2001,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,48447.5527856071,46140.526462483,49985.5703343565,65,150,value,nation
2001,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,6088.36234619949,1602.49784722545,15023.8784018577,65,150,value,nation
2001,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,32030.7935006799,31153.2375143599,32908.3494869999,65,150,value,nation
2001,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,27643.0135690799,26326.6795895999,28520.5695553999,65,150,value,nation
2001,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,10920.6583012679,10621.4621834249,11219.8544191108,65,150,value,nation
2001,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,9424.6777120531,8975.88353528868,9723.87382989606,65,150,value,nation
2001,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,21323.8424862553,20739.6276236181,21908.0573488924,65,150,value,nation
2001,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,18402.7681730696,17526.4458791139,18986.9830357067,65,150,value,nation
2001,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,57233.663149412,43428.0089876019,70616.8148719367,65,150,value,nation
2001,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,23975.4724904459,23318.6102304337,24632.3347504582,65,150,value,nation
2001,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,20691.1611903848,19705.8678003666,21348.0234503971,65,150,value,nation
2001,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,3508.79268927532,1748.52575446174,6233.06206167568,65,150,value,nation
2001,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,17077.3528814936,16609.4801998089,17545.2255631784,65,150,value,nation
2001,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,14737.9894730698,14036.1804505427,15205.8621547546,65,150,value,nation
2001,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,5553.34927470001,5401.20271922878,5705.49583017125,65,150,value,nation
2001,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,4792.61649734385,4564.396664137,4944.76305281508,65,150,value,nation
2001,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,10571.5212339935,10281.890515254,10861.1519527331,65,150,value,nation
2001,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,9123.36764029577,8688.92156218646,9412.99835903532,65,150,value,nation
2001,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,29813.2423934657,22601.3722396859,36817.5901719882,65,150,value,nation
2001,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,11316.1886848399,11006.156118132,11626.2212515479,65,150,value,nation
2001,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,9766.02585130021,9300.97700123831,10076.0584180082,65,150,value,nation
2001,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,2678.52047916145,2053.59026973784,3433.57482923113,65,150,value,nation
2001,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,8540.53483510607,8306.54757934974,8774.5220908624,65,150,value,nation
2001,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,7370.59855632442,7019.61767268993,7604.58581208075,65,150,value,nation
2001,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,36349.8974984972,35354.0098957986,37345.7851011958,65,150,value,nation
2001,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,31370.4594850044,29876.6280809566,32366.347087703,65,150,value,nation
2001,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,74007.6480978805,71980.0413006783,76035.2548950827,65,150,value,nation
2001,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,63869.6141118695,60828.2039160663,65897.2209090717,65,150,value,nation
2001,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,198870.305790236,151060.503914138,245115.708459631,65,150,value,nation
2001,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,91429.3017046401,88924.3893291705,93934.2140801097,65,150,value,nation
2001,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,78904.7398272921,75147.3712640879,81409.6522027617,65,150,value,nation
2001,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,12275.6755146363,5404.61387142502,24690.5152927645,65,150,value,nation
2001,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,57648.6812172796,56069.2652935185,59228.0971410407,65,150,value,nation
2001,All genders,"All, All Origins",All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,49751.6015984741,47382.4777128326,51331.0175222352,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,37.6535611535825,22.5921366921495,52.7149856150155,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,23.721743526757,22.5921366921495,24.4748147498286,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,74.5148501417581,44.7089100850549,104.320790198461,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,46.9443555893075,44.7089100850549,48.4346525921427,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,155.447857541668,118.12785008427,191.516342281231,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,99.5681871498315,59.7409122898989,139.395462009764,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,62.7279579043937,59.7409122898989,64.7193216473904,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,31.4584859514545,30.7974850234892,32.1170859007361,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,58.9683088677101,35.3809853206261,82.5556324147941,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,37.1500345866573,35.3809853206261,38.3294007640115,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,35.7348074325314,21.4408844595189,50.028730405544,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,22.5129286824948,21.4408844595189,23.2276248311454,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,63.2993567142711,37.9796140285627,88.6190993999794,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,39.8785947299907,37.9796140285627,41.1445818642761,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,155.016486622741,117.364868776899,191.684231863306,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,67.1620172044388,40.2972103226633,94.0268240862141,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,42.3120708387964,40.2972103226633,43.6553111828851,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,21.8113868283286,21.5170752812187,22.1014599522173,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,53.2486070829821,31.9491642497892,74.5480499161748,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,33.5466224622787,31.9491642497892,34.6115946039383,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,32.1090415964224,19.2654249578534,44.9526582349914,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,20.2286962057461,19.2654249578534,20.8708770376746,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,57.84952060488,34.709712362928,80.9893288468319,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,36.4451979810744,34.709712362928,37.602188393172,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,166.409854934301,125.803595187993,206.077617377268,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,58.8081989655197,35.2849193793118,82.3314785517274,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,37.0491653482773,35.2849193793118,38.2253293275877,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,18.2988562207853,17.2819954341222,19.4101656092029,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,48.6801152273255,29.2080691363953,68.1521613182556,65,150,value,nation
2001,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,30.668472593215,29.2080691363953,31.6420748977615,65,150,value,nation
2001,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,105.497410182536,63.2984461095218,147.696374255551,65,150,value,nation
2001,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,66.4633684149979,63.2984461095218,68.5733166186486,65,150,value,nation
2001,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,195.663727460909,117.398236476546,273.929218445273,65,150,value,nation
2001,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,123.268148300373,117.398236476546,127.181422849591,65,150,value,nation
2001,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,476.87419909871,361.296314049163,589.278191521806,65,150,value,nation
2001,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,225.53840331979,135.323041991874,315.753764647705,65,150,value,nation
2001,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,142.089194091467,135.323041991874,146.599962157863,65,150,value,nation
2001,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,71.5687290005684,69.5965557388301,73.6287114621564,65,150,value,nation
2001,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,160.897031178018,96.5382187068106,225.255843649224,65,150,value,nation
2001,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,101.365129642151,96.5382187068106,104.583070265711,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,493.215438010569,385.324560945756,601.10631507538,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,323.672631194435,308.259648756605,333.947952819655,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,1081.91176772321,845.243568533757,1318.57996691266,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,710.004597568355,676.194854827006,732.544426062589,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,2282.12328158437,1738.80998580402,2804.33234689392,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,1723.17891158692,1346.23352467728,2100.12429849656,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,1130.83616072892,1076.98681974183,1166.73572138698,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,257.770633833388,169.825369077397,399.451337301225,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,802.625433086258,627.051119598639,978.199746573877,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,526.722940462856,501.640895678912,543.444303652153,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,58.96561132272,46.066883845875,71.864338799565,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,38.696182430535,36.8535070767,39.924632666425,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,113.026250473522,88.3017581824387,137.750742764604,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,74.1734768732485,70.641406545951,76.5281904247802,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,374.31824470746,282.983830749937,463.546232771962,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,129.309462955172,101.023017933728,157.595907976616,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,84.8593350643318,80.8184143469828,87.5532822092312,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,38.9930164855755,37.1101755971426,41.1427217953089,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,91.2163273466658,71.2627557395826,111.169898953749,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,59.8607148212494,57.0102045916661,61.7610549743049,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,5.86352155488511,4.58087621475399,7.14616689501623,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,3.84793602039335,3.6647009718032,3.97009271945346,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,10.5565658639157,8.2473170811841,12.8658146466472,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,6.92774634819464,6.59785366494729,7.14767480369288,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,60.6305079630458,45.738167570092,75.2422885484825,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,11.2271473122745,8.77120883771447,13.6830857868346,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,7.36781542368015,7.01696707017158,7.6017143260192,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,3.95767753322213,3.95767753322213,3.95767753322213,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,8.74618696401624,6.83295856563768,10.6594153623948,65,150,value,nation
2001,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,5.73968519513565,5.46636685251015,5.92189742355266,65,150,value,nation
2001,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,558.044570888174,435.972321006385,680.116820769961,65,150,value,nation
2001,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,366.216749645364,348.777856805109,377.842678205534,65,150,value,nation
2001,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,1205.49458406065,941.79264379738,1469.19652432391,65,150,value,nation
2001,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,791.105820789799,753.434115037905,816.220291291062,65,150,value,nation
2001,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,2717.07203425487,2067.53198412405,3343.12086821437,65,150,value,nation
2001,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,1863.71552185437,1456.02775144872,2271.40329226001,65,150,value,nation
2001,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,1223.06331121693,1164.82220115898,1261.89071792223,65,150,value,nation
2001,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,300.721327852186,210.893222207762,444.551736629756,65,150,value,nation
2001,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,902.58794739694,705.146833903859,1100.02906089002,65,150,value,nation
2001,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,592.323340479241,564.117467123088,611.127256050011,65,150,value,nation
2001,All genders,Black American,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,6377.08444126402,6101.1529029401,6653.01597958795,65,150,value,nation
2001,All genders,Black American,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,1931.52076826747,1839.54358882616,1992.83888789501,65,150,value,nation
2001,All genders,Black American,Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,14399.4059509872,13776.3547319541,15022.4571700203,65,150,value,nation
